state,county_code,county_name,state_county,date,value
CA,023,Humboldt County,CA-023,201904,53.5
CA,023,Humboldt County,CA-023,202004,53.7
CA,023,Humboldt County,CA-023,202104,52.2
CA,023,Humboldt County,CA-023,202204,48.7
CA,023,Humboldt County,CA-023,202304,49.7
CA,025,Imperial County,CA-025,201304,73.5
CA,025,Imperial County,CA-025,201404,73.6
CA,025,Imperial County,CA-025,201504,72.9
CA,025,Imperial County,CA-025,201604,72.3
CA,025,Imperial County,CA-025,201704,75
CA,025,Imperial County,CA-025,201804,75.2
CA,025,Imperial County,CA-025,201904,74
CA,025,Imperial County,CA-025,202004,72.1
CA,025,Imperial County,CA-025,202104,74.8
CA,025,Imperial County,CA-025,202204,74.2
CA,025,Imperial County,CA-025,202304,72.9
CA,027,Inyo County,CA-027,201304,61.4
CA,027,Inyo County,CA-027,201404,60.3
CA,027,Inyo County,CA-027,201504,58.5
CA,027,Inyo County,CA-027,201604,59.7
CA,027,Inyo County,CA-027,201704,59.1
CA,027,Inyo County,CA-027,201804,61.4
CA,027,Inyo County,CA-027,201904,60.7
CA,027,Inyo County,CA-027,202004,58.3
CA,027,Inyo County,CA-027,202104,61.3
CA,027,Inyo County,CA-027,202204,59.7
CA,027,Inyo County,CA-027,202304,58.3
CA,029,Kern County,CA-029,201304,62.3
CA,029,Kern County,CA-029,201404,61.3
CA,029,Kern County,CA-029,201504,60.2
CA,029,Kern County,CA-029,201604,60.9
CA,029,Kern County,CA-029,201704,59.9
CA,029,Kern County,CA-029,201804,61.1
CA,029,Kern County,CA-029,201904,62
CA,029,Kern County,CA-029,202004,58.9
CA,029,Kern County,CA-029,202104,61.9
CA,029,Kern County,CA-029,202204,59.5
CA,029,Kern County,CA-029,202304,59
CA,031,Kings County,CA-031,201304,65.3
CA,031,Kings County,CA-031,201404,64.7
CA,031,Kings County,CA-031,201504,64
CA,031,Kings County,CA-031,201604,64.6
CA,031,Kings County,CA-031,201704,61.7
CA,031,Kings County,CA-031,201804,63.7
CA,031,Kings County,CA-031,201904,65.3
CA,031,Kings County,CA-031,202004,62.9
CA,031,Kings County,CA-031,202104,63.9
CA,031,Kings County,CA-031,202204,62.3
CA,031,Kings County,CA-031,202304,62.1
CA,033,Lake County,CA-033,201304,57
CA,033,Lake County,CA-033,201404,56.1
CA,033,Lake County,CA-033,201504,55.1
CA,033,Lake County,CA-033,201604,55.4
CA,033,Lake County,CA-033,201704,50.8
CA,033,Lake County,CA-033,201804,52.8
CA,033,Lake County,CA-033,201904,56.5
CA,033,Lake County,CA-033,202004,55.4
CA,033,Lake County,CA-033,202104,56.6
CA,033,Lake County,CA-033,202204,52
CA,033,Lake County,CA-033,202304,52.4
CA,035,Lassen County,CA-035,201304,45.4
CA,035,Lassen County,CA-035,201404,45.7
CA,035,Lassen County,CA-035,201504,44.3
CA,035,Lassen County,CA-035,201604,47.5
CA,035,Lassen County,CA-035,201704,42.1
CA,035,Lassen County,CA-035,201804,44
CA,035,Lassen County,CA-035,201904,46.5
CA,035,Lassen County,CA-035,202004,46
CA,035,Lassen County,CA-035,202104,46.2
CA,035,Lassen County,CA-035,202204,41.5
CA,035,Lassen County,CA-035,202304,42.5
CA,037,Los Angeles County,CA-037,201304,61.1
CA,037,Los Angeles County,CA-037,201404,60.8
CA,037,Los Angeles County,CA-037,201504,60.2
CA,037,Los Angeles County,CA-037,201604,60.8
CA,037,Los Angeles County,CA-037,201704,61.1
CA,037,Los Angeles County,CA-037,201804,60.7
CA,037,Los Angeles County,CA-037,201904,60.4
CA,037,Los Angeles County,CA-037,202004,58.5
CA,037,Los Angeles County,CA-037,202104,61.1
CA,037,Los Angeles County,CA-037,202204,60.7
CA,037,Los Angeles County,CA-037,202304,58.7
CA,039,Madera County,CA-039,201304,55.8
CA,039,Madera County,CA-039,201404,55.5
CA,039,Madera County,CA-039,201504,54.3
CA,039,Madera County,CA-039,201604,55.2
CA,039,Madera County,CA-039,201704,52.5
CA,039,Madera County,CA-039,201804,54
CA,039,Madera County,CA-039,201904,55.7
CA,039,Madera County,CA-039,202004,53.5
CA,039,Madera County,CA-039,202104,55.2
CA,039,Madera County,CA-039,202204,52.6
CA,039,Madera County,CA-039,202304,52.6
CA,041,Marin County,CA-041,201304,57.3
CA,041,Marin County,CA-041,201404,56.4
CA,041,Marin County,CA-041,201504,55
CA,041,Marin County,CA-041,201604,57.2
CA,041,Marin County,CA-041,201704,54.4
CA,041,Marin County,CA-041,201804,54.2
CA,041,Marin County,CA-041,201904,56.9
CA,041,Marin County,CA-041,202004,55.3
CA,041,Marin County,CA-041,202104,53.9
CA,041,Marin County,CA-041,202204,53.6
CA,041,Marin County,CA-041,202304,53.1
CA,043,Mariposa County,CA-043,201304,54.6
CA,043,Mariposa County,CA-043,201404,53.9
CA,043,Mariposa County,CA-043,201504,52.9
CA,043,Mariposa County,CA-043,201604,53.8
CA,043,Mariposa County,CA-043,201704,51
CA,043,Mariposa County,CA-043,201804,52.5
CA,043,Mariposa County,CA-043,201904,54.1
CA,043,Mariposa County,CA-043,202004,52.1
CA,043,Mariposa County,CA-043,202104,54.2
CA,043,Mariposa County,CA-043,202204,50.4
CA,043,Mariposa County,CA-043,202304,51.4
CA,045,Mendocino County,CA-045,201304,54.1
CA,045,Mendocino County,CA-045,201404,54.2
CA,045,Mendocino County,CA-045,201504,52.9
CA,045,Mendocino County,CA-045,201604,54.9
CA,045,Mendocino County,CA-045,201704,50.5
CA,045,Mendocino County,CA-045,201804,51.8
CA,045,Mendocino County,CA-045,201904,55.1
CA,045,Mendocino County,CA-045,202004,54.5
CA,045,Mendocino County,CA-045,202104,53.6
CA,045,Mendocino County,CA-045,202204,50.8
CA,045,Mendocino County,CA-045,202304,51.2
CA,047,Merced County,CA-047,201304,64
CA,047,Merced County,CA-047,201404,62.4
CA,047,Merced County,CA-047,201504,61.7
CA,047,Merced County,CA-047,201604,62.9
CA,047,Merced County,CA-047,201704,59.8
CA,047,Merced County,CA-047,201804,60.6
CA,047,Merced County,CA-047,201904,63.4
CA,047,Merced County,CA-047,202004,60.7
CA,047,Merced County,CA-047,202104,61.7
CA,047,Merced County,CA-047,202204,59.9
CA,047,Merced County,CA-047,202304,59.4
CA,049,Modoc County,CA-049,201304,43.9
CA,049,Modoc County,CA-049,201404,45.6
CA,049,Modoc County,CA-049,201504,44.3
CA,049,Modoc County,CA-049,201604,48.3
CA,049,Modoc County,CA-049,201704,42
CA,049,Modoc County,CA-049,201804,43.9
CA,049,Modoc County,CA-049,201904,46
CA,049,Modoc County,CA-049,202004,46.1
CA,049,Modoc County,CA-049,202104,46.8
CA,049,Modoc County,CA-049,202204,41.3
CA,049,Modoc County,CA-049,202304,42.6
CA,051,Mono County,CA-051,201304,43.3
CA,051,Mono County,CA-051,201404,42.7
CA,051,Mono County,CA-051,201504,41.1
CA,051,Mono County,CA-051,201604,42.8
CA,051,Mono County,CA-051,201704,40.2
CA,051,Mono County,CA-051,201804,43.3
CA,051,Mono County,CA-051,201904,43.3
CA,051,Mono County,CA-051,202004,42.3
CA,051,Mono County,CA-051,202104,42.8
CA,051,Mono County,CA-051,202204,41.1
CA,051,Mono County,CA-051,202304,39.5
CA,053,Monterey County,CA-053,201304,58.4
CA,053,Monterey County,CA-053,201404,58
CA,053,Monterey County,CA-053,201504,56.7
CA,053,Monterey County,CA-053,201604,58.1
CA,053,Monterey County,CA-053,201704,56.4
CA,053,Monterey County,CA-053,201804,56.3
CA,053,Monterey County,CA-053,201904,58.4
CA,053,Monterey County,CA-053,202004,56.5
CA,053,Monterey County,CA-053,202104,55.8
CA,053,Monterey County,CA-053,202204,55.6
CA,053,Monterey County,CA-053,202304,55
CA,055,Napa County,CA-055,201304,60.9
CA,055,Napa County,CA-055,201404,59.2
CA,055,Napa County,CA-055,201504,58.3
CA,055,Napa County,CA-055,201604,59.4
CA,055,Napa County,CA-055,201704,56.2
CA,055,Napa County,CA-055,201804,56.4
CA,055,Napa County,CA-055,201904,60.1
CA,055,Napa County,CA-055,202004,58.7
CA,055,Napa County,CA-055,202104,58.5
CA,055,Napa County,CA-055,202204,56.7
CA,055,Napa County,CA-055,202304,56.1
CA,057,Nevada County,CA-057,201304,51.5
CA,057,Nevada County,CA-057,201404,50.5
CA,057,Nevada County,CA-057,201504,49.5
CA,057,Nevada County,CA-057,201604,51.2
CA,057,Nevada County,CA-057,201704,46.5
CA,057,Nevada County,CA-057,201804,49
CA,057,Nevada County,CA-057,201904,50.9
CA,057,Nevada County,CA-057,202004,49.5
CA,057,Nevada County,CA-057,202104,51.3
CA,057,Nevada County,CA-057,202204,47.8
CA,057,Nevada County,CA-057,202304,47.4
CA,059,Orange County,CA-059,201304,61.7
CA,059,Orange County,CA-059,201404,63.5
CA,059,Orange County,CA-059,201504,63.9
CA,059,Orange County,CA-059,201604,64
CA,059,Orange County,CA-059,201704,64.4
CA,059,Orange County,CA-059,201804,62.9
CA,059,Orange County,CA-059,201904,62.6
CA,059,Orange County,CA-059,202004,61.6
CA,059,Orange County,CA-059,202104,62.6
CA,059,Orange County,CA-059,202204,63.9
CA,059,Orange County,CA-059,202304,60.2
CA,061,Placer County,CA-061,201304,52.9
CA,061,Placer County,CA-061,201404,52
CA,061,Placer County,CA-061,201504,51
CA,061,Placer County,CA-061,201604,52.6
CA,061,Placer County,CA-061,201704,48.2
CA,061,Placer County,CA-061,201804,50.2
CA,061,Placer County,CA-061,201904,52.4
CA,061,Placer County,CA-061,202004,51.2
CA,061,Placer County,CA-061,202104,53
CA,061,Placer County,CA-061,202204,49.3
CA,061,Placer County,CA-061,202304,49.1
CA,063,Plumas County,CA-063,201304,46.5
CA,063,Plumas County,CA-063,201404,45.3
CA,063,Plumas County,CA-063,201504,44.5
CA,063,Plumas County,CA-063,201604,46.9
CA,063,Plumas County,CA-063,201704,41.9
CA,063,Plumas County,CA-063,201804,44.5
CA,063,Plumas County,CA-063,201904,46.6
CA,063,Plumas County,CA-063,202004,45.5
CA,063,Plumas County,CA-063,202104,45.9
CA,063,Plumas County,CA-063,202204,42.4
CA,063,Plumas County,CA-063,202304,42.5
CA,065,Riverside County,CA-065,201304,67.8
CA,065,Riverside County,CA-065,201404,67.5
CA,065,Riverside County,CA-065,201504,66.6
CA,065,Riverside County,CA-065,201604,66.8
CA,065,Riverside County,CA-065,201704,68.1
CA,065,Riverside County,CA-065,201804,69.2
CA,065,Riverside County,CA-065,201904,67.8
CA,065,Riverside County,CA-065,202004,65.8
CA,065,Riverside County,CA-065,202104,68.4
CA,065,Riverside County,CA-065,202204,68.6
CA,065,Riverside County,CA-065,202304,66.4
CA,067,Sacramento County,CA-067,201304,64.2
CA,067,Sacramento County,CA-067,201404,62.4
CA,067,Sacramento County,CA-067,201504,62
CA,067,Sacramento County,CA-067,201604,63.1
CA,067,Sacramento County,CA-067,201704,59.6
CA,067,Sacramento County,CA-067,201804,59.9
CA,067,Sacramento County,CA-067,201904,63.4
CA,067,Sacramento County,CA-067,202004,61.9
CA,067,Sacramento County,CA-067,202104,62.8
CA,067,Sacramento County,CA-067,202204,60.7
CA,067,Sacramento County,CA-067,202304,60.2
CA,069,San Benito County,CA-069,201304,58.8
CA,069,San Benito County,CA-069,201404,57.9
CA,069,San Benito County,CA-069,201504,57
CA,069,San Benito County,CA-069,201604,57.7
CA,069,San Benito County,CA-069,201704,55.3
CA,069,San Benito County,CA-069,201804,56
CA,069,San Benito County,CA-069,201904,58.4
CA,069,San Benito County,CA-069,202004,56.2
CA,069,San Benito County,CA-069,202104,57.2
CA,069,San Benito County,CA-069,202204,55.1
CA,069,San Benito County,CA-069,202304,54.9
CA,071,San Bernardino County,CA-071,201304,66.7
CA,071,San Bernardino County,CA-071,201404,65.9
CA,071,San Bernardino County,CA-071,201504,64.5
CA,071,San Bernardino County,CA-071,201604,64.8
CA,071,San Bernardino County,CA-071,201704,65.5
CA,071,San Bernardino County,CA-071,201804,67.9
CA,071,San Bernardino County,CA-071,201904,66.4
CA,071,San Bernardino County,CA-071,202004,63.8
CA,071,San Bernardino County,CA-071,202104,67.5
CA,071,San Bernardino County,CA-071,202204,66.6
CA,071,San Bernardino County,CA-071,202304,64.4
CA,073,San Diego County,CA-073,201304,60.7
CA,073,San Diego County,CA-073,201404,61.5
CA,073,San Diego County,CA-073,201504,61
CA,073,San Diego County,CA-073,201604,60.9
CA,073,San Diego County,CA-073,201704,62.3
CA,073,San Diego County,CA-073,201804,62.1
CA,073,San Diego County,CA-073,201904,61.4
CA,073,San Diego County,CA-073,202004,59.8
CA,073,San Diego County,CA-073,202104,61.5
CA,073,San Diego County,CA-073,202204,61.4
CA,073,San Diego County,CA-073,202304,59.4
CA,075,San Francisco County,CA-075,201304,57.6
CA,075,San Francisco County,CA-075,201404,57.8
CA,075,San Francisco County,CA-075,201504,56.6
CA,075,San Francisco County,CA-075,201604,58.6
CA,075,San Francisco County,CA-075,201704,56.8
CA,075,San Francisco County,CA-075,201804,56
CA,075,San Francisco County,CA-075,201904,57.6
CA,075,San Francisco County,CA-075,202004,56.9
CA,075,San Francisco County,CA-075,202104,55.2
CA,075,San Francisco County,CA-075,202204,55.2
CA,075,San Francisco County,CA-075,202304,54
CA,077,San Joaquin County,CA-077,201304,63.9
CA,077,San Joaquin County,CA-077,201404,62
CA,077,San Joaquin County,CA-077,201504,62
CA,077,San Joaquin County,CA-077,201604,62.9
CA,077,San Joaquin County,CA-077,201704,59.9
CA,077,San Joaquin County,CA-077,201804,61.1
CA,077,San Joaquin County,CA-077,201904,63.6
CA,077,San Joaquin County,CA-077,202004,62.1
CA,077,San Joaquin County,CA-077,202104,62.8
CA,077,San Joaquin County,CA-077,202204,61.4
CA,077,San Joaquin County,CA-077,202304,60
CA,079,San Luis Obispo County,CA-079,201304,59.7
CA,079,San Luis Obispo County,CA-079,201404,59
CA,079,San Luis Obispo County,CA-079,201504,57.7
CA,079,San Luis Obispo County,CA-079,201604,58.8
CA,079,San Luis Obispo County,CA-079,201704,57.6
CA,079,San Luis Obispo County,CA-079,201804,58
CA,079,San Luis Obispo County,CA-079,201904,59.2
CA,079,San Luis Obispo County,CA-079,202004,57.1
CA,079,San Luis Obispo County,CA-079,202104,58.6
CA,079,San Luis Obispo County,CA-079,202204,57.2
CA,079,San Luis Obispo County,CA-079,202304,56.4
CA,081,San Mateo County,CA-081,201304,57.2
CA,081,San Mateo County,CA-081,201404,56.6
CA,081,San Mateo County,CA-081,201504,55.7
CA,081,San Mateo County,CA-081,201604,57.7
CA,081,San Mateo County,CA-081,201704,55.8
CA,081,San Mateo County,CA-081,201804,55.2
CA,081,San Mateo County,CA-081,201904,57.2
CA,081,San Mateo County,CA-081,202004,55.8
CA,081,San Mateo County,CA-081,202104,54.4
CA,081,San Mateo County,CA-081,202204,54.2
CA,081,San Mateo County,CA-081,202304,53.6
CA,083,Santa Barbara County,CA-083,201304,56.7
CA,083,Santa Barbara County,CA-083,201404,57.6
CA,083,Santa Barbara County,CA-083,201504,57.2
CA,083,Santa Barbara County,CA-083,201604,58.6
CA,083,Santa Barbara County,CA-083,201704,57.4
CA,083,Santa Barbara County,CA-083,201804,56.8
CA,083,Santa Barbara County,CA-083,201904,57.8
CA,083,Santa Barbara County,CA-083,202004,55.8
CA,083,Santa Barbara County,CA-083,202104,56.7
CA,083,Santa Barbara County,CA-083,202204,56.4
CA,083,Santa Barbara County,CA-083,202304,54.1
CA,085,Santa Clara County,CA-085,201304,58.4
CA,085,Santa Clara County,CA-085,201404,57.5
CA,085,Santa Clara County,CA-085,201504,56.5
CA,085,Santa Clara County,CA-085,201604,57.9
CA,085,Santa Clara County,CA-085,201704,55
CA,085,Santa Clara County,CA-085,201804,55.4
CA,085,Santa Clara County,CA-085,201904,58.4
CA,085,Santa Clara County,CA-085,202004,56.3
CA,085,Santa Clara County,CA-085,202104,56.3
CA,085,Santa Clara County,CA-085,202204,55.1
CA,085,Santa Clara County,CA-085,202304,54.9
CA,087,Santa Cruz County,CA-087,201304,57.2
CA,087,Santa Cruz County,CA-087,201404,57.3
CA,087,Santa Cruz County,CA-087,201504,56.1
CA,087,Santa Cruz County,CA-087,201604,58.1
CA,087,Santa Cruz County,CA-087,201704,55.6
CA,087,Santa Cruz County,CA-087,201804,55.6
CA,087,Santa Cruz County,CA-087,201904,57.8
CA,087,Santa Cruz County,CA-087,202004,56.1
CA,087,Santa Cruz County,CA-087,202104,54.5
CA,087,Santa Cruz County,CA-087,202204,54.4
CA,087,Santa Cruz County,CA-087,202304,54.6
CA,089,Shasta County,CA-089,201304,54.5
CA,089,Shasta County,CA-089,201404,53.3
CA,089,Shasta County,CA-089,201504,53.4
CA,089,Shasta County,CA-089,201604,55.5
CA,089,Shasta County,CA-089,201704,49.4
CA,089,Shasta County,CA-089,201804,51.8
CA,089,Shasta County,CA-089,201904,54.7
CA,089,Shasta County,CA-089,202004,54.3
CA,089,Shasta County,CA-089,202104,55.3
CA,089,Shasta County,CA-089,202204,50.1
CA,089,Shasta County,CA-089,202304,50.7
CA,091,Sierra County,CA-091,201304,46
CA,091,Sierra County,CA-091,201404,45.1
CA,091,Sierra County,CA-091,201504,44.2
CA,091,Sierra County,CA-091,201604,46.3
CA,091,Sierra County,CA-091,201704,41.8
CA,091,Sierra County,CA-091,201804,44.3
CA,091,Sierra County,CA-091,201904,45.6
CA,091,Sierra County,CA-091,202004,45
CA,091,Sierra County,CA-091,202104,45.8
CA,091,Sierra County,CA-091,202204,42.8
CA,091,Sierra County,CA-091,202304,42
CA,093,Siskiyou County,CA-093,201304,46.7
CA,093,Siskiyou County,CA-093,201404,47.6
CA,093,Siskiyou County,CA-093,201504,46
CA,093,Siskiyou County,CA-093,201604,49.7
CA,093,Siskiyou County,CA-093,201704,42.5
CA,093,Siskiyou County,CA-093,201804,45
CA,093,Siskiyou County,CA-093,201904,47.4
CA,093,Siskiyou County,CA-093,202004,48.4
CA,093,Siskiyou County,CA-093,202104,48.9
CA,093,Siskiyou County,CA-093,202204,42.1
CA,093,Siskiyou County,CA-093,202304,43.9
CA,095,Solano County,CA-095,201304,63.2
CA,095,Solano County,CA-095,201404,61.1
CA,095,Solano County,CA-095,201504,60.7
CA,095,Solano County,CA-095,201604,61.9
CA,095,Solano County,CA-095,201704,58.9
CA,095,Solano County,CA-095,201804,59.1
CA,095,Solano County,CA-095,201904,62.4
CA,095,Solano County,CA-095,202004,60.9
CA,095,Solano County,CA-095,202104,61
CA,095,Solano County,CA-095,202204,59.7
CA,095,Solano County,CA-095,202304,58.7
CA,097,Sonoma County,CA-097,201304,58
CA,097,Sonoma County,CA-097,201404,57
CA,097,Sonoma County,CA-097,201504,56
CA,097,Sonoma County,CA-097,201604,57.6
CA,097,Sonoma County,CA-097,201704,54.2
CA,097,Sonoma County,CA-097,201804,54.6
CA,097,Sonoma County,CA-097,201904,57.7
CA,097,Sonoma County,CA-097,202004,56.3
CA,097,Sonoma County,CA-097,202104,55.2
CA,097,Sonoma County,CA-097,202204,54.1
CA,097,Sonoma County,CA-097,202304,53.7
CA,099,Stanislaus County,CA-099,201304,62.9
CA,099,Stanislaus County,CA-099,201404,61.3
CA,099,Stanislaus County,CA-099,201504,60.8
CA,099,Stanislaus County,CA-099,201604,61.9
CA,099,Stanislaus County,CA-099,201704,58.8
CA,099,Stanislaus County,CA-099,201804,60.1
CA,099,Stanislaus County,CA-099,201904,62.8
CA,099,Stanislaus County,CA-099,202004,59.9
CA,099,Stanislaus County,CA-099,202104,61.6
CA,099,Stanislaus County,CA-099,202204,59.5
CA,099,Stanislaus County,CA-099,202304,58.9
CA,101,Sutter County,CA-101,201304,64.4
CA,101,Sutter County,CA-101,201404,63.5
CA,101,Sutter County,CA-101,201504,63.1
CA,101,Sutter County,CA-101,201604,64.3
CA,101,Sutter County,CA-101,201704,60.3
CA,101,Sutter County,CA-101,201804,61.2
CA,101,Sutter County,CA-101,201904,64.5
CA,101,Sutter County,CA-101,202004,62.8
CA,101,Sutter County,CA-101,202104,64.1
CA,101,Sutter County,CA-101,202204,61.2
CA,101,Sutter County,CA-101,202304,60.8
CA,103,Tehama County,CA-103,201304,58.8
CA,103,Tehama County,CA-103,201404,57.2
CA,103,Tehama County,CA-103,201504,57.3
CA,103,Tehama County,CA-103,201604,58.2
CA,103,Tehama County,CA-103,201704,52.7
CA,103,Tehama County,CA-103,201804,54.9
CA,103,Tehama County,CA-103,201904,58.5
CA,103,Tehama County,CA-103,202004,57.7
CA,103,Tehama County,CA-103,202104,58.7
CA,103,Tehama County,CA-103,202204,54.7
CA,103,Tehama County,CA-103,202304,54.5
CA,105,Trinity County,CA-105,201304,51.2
CA,105,Trinity County,CA-105,201404,50.9
CA,105,Trinity County,CA-105,201504,50.2
CA,105,Trinity County,CA-105,201604,52.6
CA,105,Trinity County,CA-105,201704,46.8
CA,105,Trinity County,CA-105,201804,48.9
CA,105,Trinity County,CA-105,201904,51.8
CA,105,Trinity County,CA-105,202004,51.7
CA,105,Trinity County,CA-105,202104,52.5
CA,105,Trinity County,CA-105,202204,47
CA,105,Trinity County,CA-105,202304,47.6
CA,107,Tulare County,CA-107,201304,54
CA,107,Tulare County,CA-107,201404,53.2
CA,107,Tulare County,CA-107,201504,51.8
CA,107,Tulare County,CA-107,201604,52.8
CA,107,Tulare County,CA-107,201704,50.7
CA,107,Tulare County,CA-107,201804,52.5
CA,107,Tulare County,CA-107,201904,53.5
CA,107,Tulare County,CA-107,202004,51.1
CA,107,Tulare County,CA-107,202104,53.6
CA,107,Tulare County,CA-107,202204,50.7
CA,107,Tulare County,CA-107,202304,51.2
CA,109,Tuolumne County,CA-109,201304,48.6
CA,109,Tuolumne County,CA-109,201404,47.6
CA,109,Tuolumne County,CA-109,201504,46.8
CA,109,Tuolumne County,CA-109,201604,48.2
CA,109,Tuolumne County,CA-109,201704,44.9
CA,109,Tuolumne County,CA-109,201804,47.2
CA,109,Tuolumne County,CA-109,201904,48.6
